epoch,test/mean_Q,stats_o/std,stats_g/std,stats_g/mean,train/success_rate,test/success_rate,test/episode,stats_o/mean,train/episode
518,-7.991894,1.0240688,0.23269205,0.381395,0.16699999999999998,0.675,10380.0,0.18507126,51900.0
519,-7.75193,1.0240672,0.2326732,0.38140398,0.156,0.7350000000000001,10400.0,0.18506888,52000.0
520,-7.6652656,1.0240743,0.2326703,0.38140368,0.15899999999999997,0.625,10420.0,0.18505976,52100.0
521,-8.035229,1.0240829,0.23266979,0.38139886,0.16,0.65,10440.0,0.18504393,52200.0
522,-7.131021,1.0240953,0.23266962,0.38138574,0.157,0.605,10460.0,0.18503496,52300.0
523,-6.1347075,1.0240886,0.2326704,0.38138485,0.15899999999999997,0.7299999999999999,10480.0,0.1850219,52400.0
524,-6.992036,1.0240772,0.23266491,0.38138777,0.152,0.65,10500.0,0.18500787,52500.0
525,-6.7615066,1.0240757,0.23265748,0.3813917,0.16799999999999998,0.6950000000000001,10520.0,0.18500988,52600.0
526,-7.346573,1.0240786,0.23265846,0.3814052,0.14800000000000002,0.685,10540.0,0.18500666,52700.0
527,-5.8508577,1.0240629,0.23265569,0.38140297,0.142,0.675,10560.0,0.18500534,52800.0
528,-6.4337645,1.0240428,0.2326498,0.38140255,0.16299999999999998,0.715,10580.0,0.18499884,52900.0
529,-8.477705,1.0240388,0.23265314,0.3813992,0.14100000000000001,0.62,10600.0,0.18499413,53000.0
530,-6.994832,1.0240263,0.23264828,0.3814085,0.14300000000000002,0.7,10620.0,0.18498701,53100.0
531,-7.816868,1.024018,0.23264988,0.38140264,0.151,0.6950000000000001,10640.0,0.18498163,53200.0
532,-6.9681063,1.0240207,0.23264937,0.38140327,0.16099999999999998,0.65,10660.0,0.1849753,53300.0
533,-7.368272,1.0240028,0.23264666,0.38141093,0.14,0.6900000000000001,10680.0,0.18498123,53400.0
534,-6.8582153,1.0240047,0.2326437,0.38141266,0.124,0.63,10700.0,0.18497698,53500.0
535,-5.878502,1.023992,0.23263738,0.3814176,0.162,0.755,10720.0,0.18497722,53600.0
536,-6.221946,1.0239761,0.23263292,0.38141376,0.159,0.6900000000000001,10740.0,0.18497649,53700.0
537,-6.0752225,1.0239683,0.23263653,0.38140982,0.144,0.6849999999999999,10760.0,0.18496639,53800.0
538,-7.149855,1.0239627,0.23263232,0.38141164,0.132,0.655,10780.0,0.18496183,53900.0
539,-6.8544645,1.0239549,0.23262456,0.38142008,0.154,0.635,10800.0,0.18494785,54000.0
540,-7.3438096,1.0239522,0.23261449,0.38143045,0.16299999999999998,0.61,10820.0,0.1849331,54100.0
541,-6.7755966,1.0239588,0.23260942,0.3814333,0.159,0.6900000000000001,10840.0,0.18491359,54200.0
542,-7.5453887,1.0239594,0.23260841,0.3814343,0.14900000000000002,0.7,10860.0,0.1849056,54300.0
543,-7.1178713,1.0239553,0.23259838,0.3814301,0.164,0.65,10880.0,0.1848934,54400.0
544,-8.043913,1.023954,0.23259978,0.38141936,0.146,0.65,10900.0,0.18487856,54500.0
545,-6.923304,1.023948,0.23258857,0.38141555,0.166,0.675,10920.0,0.1848727,54600.0
546,-7.049258,1.0239556,0.23258018,0.38141966,0.181,0.6950000000000001,10940.0,0.18486981,54700.0
547,-6.2051115,1.0239531,0.23258655,0.3814153,0.152,0.7150000000000001,10960.0,0.18485937,54800.0
548,-7.9365425,1.0239506,0.23258027,0.38140774,0.13799999999999998,0.6599999999999999,10980.0,0.18485078,54900.0
549,-5.95132,1.0239575,0.23257728,0.38140076,0.14100000000000001,0.7150000000000001,11000.0,0.18483528,55000.0
550,-6.995356,1.0239673,0.23257175,0.38140908,0.14200000000000002,0.645,11020.0,0.1848238,55100.0
551,-6.2738504,1.0239756,0.23257475,0.38140115,0.134,0.6900000000000001,11040.0,0.18481153,55200.0
552,-6.4036417,1.023978,0.2325681,0.381397,0.144,0.665,11060.0,0.18479437,55300.0
553,-7.457097,1.0239768,0.23255792,0.38139814,0.152,0.64,11080.0,0.18478492,55400.0
554,-6.448125,1.023973,0.23255095,0.38140208,0.158,0.7100000000000001,11100.0,0.18477638,55500.0
555,-7.5422564,1.0239699,0.23255,0.381409,0.148,0.705,11120.0,0.18476787,55600.0
556,-6.7482886,1.0239689,0.23254852,0.3814066,0.164,0.705,11140.0,0.18476148,55700.0
557,-6.453971,1.0239666,0.2325382,0.38140744,0.128,0.71,11160.0,0.18475398,55800.0
558,-7.5971756,1.0239725,0.23254189,0.3814059,0.146,0.64,11180.0,0.184744,55900.0
559,-6.691533,1.0239725,0.23253696,0.3814003,0.14400000000000002,0.735,11200.0,0.18473458,56000.0
560,-7.0335326,1.0239795,0.2325367,0.38139957,0.147,0.7,11220.0,0.18473402,56100.0
561,-6.559922,1.0239727,0.23253055,0.38140598,0.137,0.6449999999999999,11240.0,0.18472953,56200.0
562,-7.6592584,1.0239674,0.23253162,0.38140243,0.15499999999999997,0.7,11260.0,0.18472862,56300.0
563,-6.7573915,1.0239557,0.23253146,0.3814035,0.123,0.72,11280.0,0.18472175,56400.0
564,-7.341279,1.0239494,0.23252466,0.3814001,0.149,0.6900000000000001,11300.0,0.18471411,56500.0
565,-6.356387,1.0239472,0.23251796,0.3814043,0.15,0.65,11320.0,0.18470696,56600.0
566,-5.8100767,1.0239394,0.2325141,0.38139844,0.15299999999999997,0.73,11340.0,0.18470415,56700.0
567,-8.108824,1.0239279,0.23250493,0.38140506,0.152,0.675,11360.0,0.18470347,56800.0
568,-7.4919386,1.0239291,0.23250575,0.38140863,0.16499999999999998,0.74,11380.0,0.18469648,56900.0
569,-6.195216,1.0239332,0.2324998,0.38141197,0.13799999999999998,0.6950000000000001,11400.0,0.18469715,57000.0
570,-7.4414177,1.0239294,0.23249587,0.38141403,0.146,0.675,11420.0,0.18469223,57100.0
571,-7.5812006,1.0239286,0.23249125,0.3814129,0.13,0.645,11440.0,0.1846896,57200.0
572,-6.647832,1.0239369,0.2324843,0.3814159,0.142,0.7,11460.0,0.1846846,57300.0
573,-6.882483,1.0239503,0.23248538,0.38141185,0.158,0.665,11480.0,0.184681,57400.0
574,-6.3773403,1.0239544,0.23248069,0.3814098,0.156,0.6599999999999999,11500.0,0.18467611,57500.0
575,-7.087695,1.0239582,0.23247612,0.3814091,0.14300000000000002,0.67,11520.0,0.18466839,57600.0
576,-6.522332,1.0239575,0.23246959,0.3814103,0.15499999999999997,0.74,11540.0,0.18466324,57700.0
577,-6.2533607,1.0239569,0.23245946,0.3814144,0.15500000000000003,0.7550000000000001,11560.0,0.18466404,57800.0
578,-6.5603814,1.0239534,0.23245826,0.38141862,0.132,0.71,11580.0,0.18466198,57900.0
579,-6.103215,1.0239605,0.23245582,0.38141483,0.124,0.6799999999999999,11600.0,0.1846542,58000.0
580,-6.957016,1.0239547,0.23245454,0.38140434,0.172,0.675,11620.0,0.18464124,58100.0
581,-5.7690115,1.0239608,0.23245183,0.38140306,0.16199999999999998,0.7,11640.0,0.18463382,58200.0
582,-6.3078833,1.0239644,0.23244488,0.38140756,0.145,0.7350000000000001,11660.0,0.18462785,58300.0
583,-7.30301,1.0239737,0.23244233,0.3814078,0.162,0.69,11680.0,0.18461516,58400.0
584,-7.318944,1.023977,0.23243637,0.3814006,0.15000000000000002,0.6050000000000001,11700.0,0.18460962,58500.0
585,-6.8424225,1.0239806,0.23243289,0.3813972,0.133,0.7,11720.0,0.18459928,58600.0
586,-5.4050894,1.0239804,0.23242636,0.38139516,0.132,0.6849999999999999,11740.0,0.18459088,58700.0
587,-6.322203,1.0239989,0.23242135,0.38138586,0.154,0.665,11760.0,0.18458004,58800.0
588,-5.742228,1.0240018,0.23242386,0.38137445,0.154,0.685,11780.0,0.18457285,58900.0
589,-8.605754,1.0240091,0.23241667,0.38138017,0.13399999999999998,0.6599999999999999,11800.0,0.18457383,59000.0
590,-6.5852532,1.0240053,0.23241071,0.38138595,0.154,0.685,11820.0,0.18457058,59100.0
591,-6.9952493,1.0240128,0.23240797,0.3813811,0.145,0.705,11840.0,0.18456239,59200.0
592,-6.349885,1.0240233,0.23240352,0.38138452,0.14100000000000001,0.58,11860.0,0.18455358,59300.0
593,-7.3229384,1.0240226,0.23239926,0.3813785,0.162,0.63,11880.0,0.18454364,59400.0
594,-7.084769,1.024024,0.23240519,0.38136882,0.144,0.625,11900.0,0.18452993,59500.0
595,-5.568115,1.0240332,0.23240528,0.38137135,0.138,0.675,11920.0,0.18452176,59600.0
596,-5.553653,1.0240371,0.23239942,0.38136935,0.157,0.72,11940.0,0.18451375,59700.0
597,-6.6032867,1.024032,0.23238906,0.381375,0.16000000000000003,0.69,11960.0,0.18451373,59800.0
598,-6.2843056,1.0240335,0.23238154,0.38137722,0.164,0.67,11980.0,0.18451318,59900.0
599,-5.9930215,1.0240314,0.23237999,0.38138565,0.142,0.72,12000.0,0.1845117,60000.0
600,-5.6935706,1.0240313,0.23238151,0.38138837,0.165,0.72,12020.0,0.1845028,60100.0
601,-7.14482,1.0240421,0.2323772,0.38139015,0.14500000000000002,0.6649999999999999,12040.0,0.18449536,60200.0
602,-6.4329553,1.0240448,0.23237424,0.38138276,0.14900000000000002,0.695,12060.0,0.18447872,60300.0
603,-5.1599855,1.0240438,0.23236713,0.38137284,0.17,0.6900000000000001,12080.0,0.18447253,60400.0
604,-7.905641,1.024051,0.23236437,0.38137326,0.143,0.62,12100.0,0.18446326,60500.0
605,-6.4023604,1.0240514,0.23235877,0.38137817,0.14600000000000002,0.665,12120.0,0.1844571,60600.0
606,-7.2040453,1.0240545,0.23235163,0.38138515,0.14300000000000002,0.6900000000000001,12140.0,0.18445385,60700.0
607,-5.5513563,1.0240579,0.23234479,0.38139343,0.159,0.7299999999999999,12160.0,0.18445227,60800.0
608,-6.0740595,1.0240617,0.23233874,0.38140088,0.155,0.74,12180.0,0.1844556,60900.0
609,-7.036653,1.0240676,0.23233783,0.38139892,0.13799999999999998,0.655,12200.0,0.18444929,61000.0
610,-6.6273413,1.0240719,0.2323362,0.38140312,0.148,0.7350000000000001,12220.0,0.18443923,61100.0
611,-5.536989,1.0240743,0.23233053,0.38139993,0.14700000000000002,0.705,12240.0,0.18442789,61200.0
612,-8.493516,1.0240805,0.23232917,0.38139096,0.14100000000000001,0.625,12260.0,0.18442097,61300.0
613,-5.275862,1.0240755,0.23232539,0.3813928,0.159,0.74,12280.0,0.184413,61400.0
614,-5.908147,1.0240798,0.23232345,0.3813855,0.176,0.7299999999999999,12300.0,0.18440077,61500.0
615,-6.73863,1.0240883,0.232323,0.38138694,0.14100000000000001,0.6849999999999999,12320.0,0.18438956,61600.0
616,-5.5116334,1.02409,0.23231062,0.38138884,0.177,0.655,12340.0,0.18438178,61700.0
617,-6.1176515,1.0240915,0.23230295,0.38138667,0.14899999999999997,0.665,12360.0,0.18437448,61800.0
618,-6.8000474,1.02409,0.2322927,0.38138953,0.18,0.6599999999999999,12380.0,0.1843695,61900.0
619,-6.8613534,1.0240915,0.23229177,0.38139424,0.16599999999999998,0.725,12400.0,0.18436283,62000.0
620,-6.3468666,1.0240877,0.23228323,0.38139945,0.14500000000000002,0.7,12420.0,0.18436283,62100.0
621,-4.9299765,1.0240967,0.2322783,0.38140172,0.172,0.7700000000000001,12440.0,0.18435553,62200.0
622,-6.471714,1.0241016,0.23228352,0.38138598,0.158,0.6950000000000001,12460.0,0.18434194,62300.0
623,-7.181592,1.0241053,0.23228016,0.38138622,0.16399999999999998,0.635,12480.0,0.184333,62400.0
624,-6.539019,1.0241085,0.23227355,0.38138732,0.15499999999999997,0.6849999999999999,12500.0,0.18432264,62500.0
625,-6.7126265,1.0241158,0.23226967,0.38139588,0.14700000000000002,0.6849999999999999,12520.0,0.18431318,62600.0
626,-5.450503,1.0241191,0.23226018,0.3813941,0.16299999999999998,0.745,12540.0,0.18429738,62700.0
627,-6.1258483,1.0241148,0.23224692,0.38140446,0.16899999999999998,0.6799999999999999,12560.0,0.1842914,62800.0
628,-5.74599,1.0241215,0.23224935,0.38140193,0.14700000000000002,0.76,12580.0,0.18428507,62900.0
629,-6.9729843,1.0241302,0.23224552,0.38139457,0.138,0.74,12600.0,0.18427303,63000.0
630,-6.619507,1.0241368,0.23224369,0.3813974,0.14400000000000002,0.7699999999999999,12620.0,0.18426113,63100.0
631,-5.664874,1.0241385,0.23223534,0.38140455,0.16099999999999998,0.715,12640.0,0.18425646,63200.0
632,-6.9712906,1.0241432,0.23222744,0.38140297,0.16999999999999998,0.6799999999999999,12660.0,0.18424837,63300.0
633,-6.1289434,1.0241559,0.23221803,0.38140383,0.174,0.655,12680.0,0.1842401,63400.0
634,-6.797911,1.0241649,0.23221199,0.3814074,0.17099999999999999,0.6850000000000002,12700.0,0.18423137,63500.0
635,-6.178037,1.0241759,0.23221302,0.38140506,0.14100000000000001,0.665,12720.0,0.18422237,63600.0
636,-6.72531,1.0241867,0.23220983,0.3814078,0.14700000000000002,0.71,12740.0,0.18421432,63700.0
637,-5.907105,1.0241916,0.23220909,0.38141376,0.157,0.6950000000000001,12760.0,0.18420774,63800.0
638,-6.9862776,1.0241997,0.23220463,0.3814202,0.15500000000000003,0.66,12780.0,0.18420371,63900.0
639,-5.9326944,1.0242128,0.23220894,0.38141203,0.183,0.6599999999999999,12800.0,0.1841918,64000.0
640,-6.0955215,1.0242208,0.23221108,0.38140827,0.124,0.62,12820.0,0.18418129,64100.0
641,-6.638134,1.0242221,0.23221084,0.38140583,0.147,0.6900000000000001,12840.0,0.18417522,64200.0
642,-6.040166,1.0242172,0.23220769,0.38140398,0.14100000000000001,0.655,12860.0,0.1841687,64300.0
643,-7.641237,1.0242231,0.23220563,0.38140267,0.14100000000000001,0.58,12880.0,0.1841671,64400.0
644,-6.8815413,1.0242293,0.23220786,0.38140932,0.13399999999999998,0.665,12900.0,0.18416408,64500.0
645,-5.9204073,1.024242,0.23220912,0.38140863,0.142,0.7550000000000001,12920.0,0.18415542,64600.0
646,-6.2923603,1.0242507,0.23220381,0.38142318,0.125,0.74,12940.0,0.18415338,64700.0
647,-6.4429884,1.0242562,0.23219976,0.3814343,0.128,0.7150000000000001,12960.0,0.18414393,64800.0
648,-5.6685495,1.0242665,0.2321972,0.38143784,0.151,0.6799999999999999,12980.0,0.18413743,64900.0
649,-6.916495,1.0242708,0.23219314,0.38144344,0.148,0.65,13000.0,0.184131,65000.0
650,-6.307971,1.024285,0.2321878,0.38144928,0.131,0.6849999999999999,13020.0,0.1841205,65100.0
651,-6.3687844,1.0242913,0.2321833,0.38145143,0.2,0.665,13040.0,0.18411262,65200.0
652,-7.021585,1.024299,0.2321833,0.3814575,0.146,0.68,13060.0,0.1841085,65300.0
653,-5.658834,1.0243086,0.23218384,0.38146716,0.156,0.69,13080.0,0.18410355,65400.0
654,-6.7185163,1.0243161,0.23217985,0.38147205,0.14899999999999997,0.6699999999999999,13100.0,0.1840938,65500.0
655,-7.196119,1.0243193,0.23217738,0.38147488,0.146,0.675,13120.0,0.18408772,65600.0
656,-7.926669,1.0243335,0.2321821,0.38146645,0.14600000000000002,0.74,13140.0,0.1840842,65700.0
657,-6.6306334,1.0243614,0.23218293,0.38146144,0.131,0.725,13160.0,0.18408409,65800.0
658,-5.247529,1.0243784,0.23218358,0.38146025,0.134,0.655,13180.0,0.18408033,65900.0
659,-6.682077,1.0243801,0.23218246,0.38145828,0.156,0.74,13200.0,0.18407759,66000.0
660,-5.3693495,1.0243816,0.23218262,0.3814538,0.154,0.72,13220.0,0.18407433,66100.0
661,-6.8099623,1.0243896,0.23218136,0.38145596,0.137,0.655,13240.0,0.1840621,66200.0
662,-6.429816,1.0243963,0.23217542,0.38145295,0.144,0.7050000000000001,13260.0,0.18405023,66300.0
663,-6.1143136,1.0243981,0.23216982,0.38145763,0.132,0.7150000000000001,13280.0,0.18404016,66400.0
664,-6.431956,1.0243962,0.23216863,0.38144487,0.173,0.7,13300.0,0.18403044,66500.0
665,-6.141036,1.0243994,0.2321697,0.38144335,0.14100000000000001,0.725,13320.0,0.184022,66600.0
666,-6.4065475,1.024403,0.23216692,0.3814519,0.128,0.5950000000000001,13340.0,0.18401697,66700.0
667,-6.291688,1.0244067,0.23216525,0.38145596,0.154,0.705,13360.0,0.18400936,66800.0
668,-6.0869613,1.0244093,0.2321641,0.38145924,0.138,0.695,13380.0,0.18399844,66900.0
669,-4.8735847,1.0244145,0.23216514,0.38146,0.162,0.7049999999999998,13400.0,0.18399398,67000.0
670,-6.6788673,1.0244186,0.23216331,0.38145906,0.146,0.65,13420.0,0.1839929,67100.0
671,-5.3950386,1.0244253,0.23216133,0.38146037,0.13999999999999999,0.7,13440.0,0.18398538,67200.0
672,-6.4677405,1.0244375,0.23216407,0.38145208,0.124,0.6799999999999999,13460.0,0.1839762,67300.0
673,-6.0281243,1.0244497,0.23216078,0.38144547,0.15699999999999997,0.69,13480.0,0.18396491,67400.0
674,-5.2338805,1.0244572,0.23215587,0.3814446,0.15899999999999997,0.6799999999999999,13500.0,0.18395555,67500.0
675,-8.089065,1.0244615,0.23214898,0.38144994,0.139,0.6199999999999999,13520.0,0.18394509,67600.0
676,-7.0114837,1.0244699,0.23214631,0.38144284,0.14100000000000001,0.655,13540.0,0.18393707,67700.0
677,-6.924405,1.024471,0.2321394,0.3814463,0.144,0.725,13560.0,0.18393126,67800.0
678,-5.372617,1.024471,0.23213649,0.38144833,0.144,0.7449999999999999,13580.0,0.18392834,67900.0
679,-6.1774516,1.0244772,0.23213105,0.3814544,0.16099999999999998,0.6199999999999999,13600.0,0.18391445,68000.0
680,-4.662062,1.0244772,0.23212166,0.38145548,0.138,0.725,13620.0,0.18391389,68100.0
681,-7.6036544,1.024478,0.23211785,0.381454,0.139,0.65,13640.0,0.18390688,68200.0
682,-7.055415,1.0244701,0.2321047,0.38145548,0.148,0.67,13660.0,0.18390326,68300.0
683,-6.802574,1.0244689,0.23210168,0.38145667,0.14400000000000002,0.6799999999999999,13680.0,0.18389809,68400.0
684,-4.990435,1.0244672,0.23209623,0.38145155,0.15100000000000002,0.72,13700.0,0.18389341,68500.0
685,-6.7413507,1.0244739,0.23209205,0.3814501,0.155,0.685,13720.0,0.18388803,68600.0
686,-4.998075,1.0244853,0.23209004,0.38144773,0.14400000000000002,0.755,13740.0,0.183876,68700.0
687,-5.562185,1.0244815,0.23208246,0.38144642,0.16699999999999998,0.645,13760.0,0.18386945,68800.0
688,-5.1548567,1.0244832,0.23207907,0.3814444,0.14100000000000001,0.7050000000000001,13780.0,0.18386073,68900.0
689,-5.773922,1.0244899,0.23207533,0.38144368,0.16699999999999998,0.665,13800.0,0.18384868,69000.0
690,-5.11297,1.0244954,0.23206882,0.38144436,0.16299999999999998,0.7150000000000001,13820.0,0.183842,69100.0
691,-5.1105285,1.024493,0.23207001,0.38144293,0.154,0.73,13840.0,0.18383709,69200.0
692,-5.078322,1.0244904,0.23206668,0.38144165,0.16899999999999998,0.7250000000000001,13860.0,0.18383235,69300.0
693,-5.678624,1.0244901,0.2320642,0.38144284,0.155,0.765,13880.0,0.18382403,69400.0
694,-4.6981854,1.0244917,0.23206194,0.38143796,0.15699999999999997,0.72,13900.0,0.18381462,69500.0
695,-6.590596,1.0244915,0.23205876,0.38144428,0.15500000000000003,0.68,13920.0,0.18380591,69600.0
696,-6.6780715,1.0245032,0.23206279,0.3814388,0.15,0.69,13940.0,0.18379728,69700.0
697,-6.393911,1.0245079,0.23205619,0.3814401,0.162,0.6799999999999999,13960.0,0.18379036,69800.0
698,-6.7874613,1.0245047,0.23205082,0.3814394,0.138,0.655,13980.0,0.18379764,69900.0
699,-5.676444,1.0244992,0.23204991,0.38143834,0.139,0.72,14000.0,0.18379256,70000.0
700,-5.650102,1.0244993,0.2320458,0.38144383,0.156,0.74,14020.0,0.18379039,70100.0
701,-5.9471693,1.0244989,0.23204148,0.3814466,0.174,0.7050000000000001,14040.0,0.18378767,70200.0
702,-7.4449425,1.0244997,0.23203453,0.38144392,0.144,0.715,14060.0,0.1837922,70300.0
703,-6.110868,1.0245013,0.23203628,0.3814369,0.144,0.655,14080.0,0.18379493,70400.0
704,-6.176526,1.0245051,0.23202658,0.38144296,0.173,0.7150000000000001,14100.0,0.18379435,70500.0
705,-6.7106094,1.0245013,0.23202261,0.38144478,0.174,0.645,14120.0,0.18379089,70600.0
706,-6.1618013,1.0245049,0.2320209,0.3814425,0.162,0.755,14140.0,0.18378127,70700.0
707,-7.674333,1.0245092,0.23202376,0.38143548,0.14300000000000002,0.635,14160.0,0.18378183,70800.0
708,-5.5789385,1.0245066,0.23202308,0.38142902,0.131,0.74,14180.0,0.18378225,70900.0
709,-6.767946,1.0245098,0.23201838,0.38142413,0.127,0.6799999999999999,14200.0,0.18377969,71000.0
710,-6.5662127,1.024514,0.23201552,0.381428,0.16,0.675,14220.0,0.18377261,71100.0
711,-6.233428,1.0245183,0.2320102,0.38143396,0.174,0.665,14240.0,0.18376097,71200.0
712,-6.5098305,1.0245266,0.23200664,0.38143793,0.15300000000000002,0.72,14260.0,0.18375263,71300.0
713,-6.0058827,1.0245262,0.2320017,0.3814425,0.14300000000000002,0.665,14280.0,0.18374237,71400.0
714,-6.071915,1.0245327,0.23199487,0.38144785,0.16,0.6700000000000002,14300.0,0.18373224,71500.0
715,-5.2971487,1.0245378,0.2319963,0.38144627,0.135,0.74,14320.0,0.18372592,71600.0
716,-5.7069893,1.0245521,0.23199245,0.3814518,0.138,0.675,14340.0,0.1837197,71700.0
717,-6.67594,1.0245521,0.2319831,0.38145295,0.16299999999999998,0.61,14360.0,0.18371579,71800.0
718,-6.2362223,1.0245566,0.23198053,0.38145208,0.155,0.6700000000000002,14380.0,0.18371353,71900.0
719,-6.893892,1.0245644,0.23197946,0.38145775,0.13799999999999998,0.6050000000000001,14400.0,0.18371992,72000.0
720,-5.7581778,1.0245746,0.23198171,0.38145646,0.147,0.675,14420.0,0.18371816,72100.0
721,-7.1470985,1.0245726,0.231982,0.38146693,0.125,0.69,14440.0,0.18371418,72200.0
722,-6.519624,1.0245701,0.23197934,0.38147217,0.14700000000000002,0.645,14460.0,0.18370935,72300.0
723,-7.515222,1.0245664,0.23198023,0.38146982,0.16199999999999998,0.63,14480.0,0.18370599,72400.0
724,-6.5595827,1.024574,0.23198381,0.38147193,0.122,0.665,14500.0,0.18370397,72500.0
725,-4.9908247,1.0245736,0.23198767,0.38146868,0.14300000000000002,0.635,14520.0,0.18370253,72600.0
726,-6.9645624,1.0245867,0.23198661,0.381468,0.142,0.5599999999999999,14540.0,0.18369648,72700.0
727,-7.1588526,1.0245869,0.23198847,0.381463,0.14900000000000002,0.6599999999999999,14560.0,0.1836969,72800.0
728,-7.3798776,1.0245844,0.2319912,0.38146585,0.146,0.63,14580.0,0.18370053,72900.0
729,-4.885455,1.0245919,0.2319866,0.38146582,0.126,0.725,14600.0,0.18369898,73000.0
730,-5.330869,1.0245922,0.23198311,0.3814632,0.14500000000000002,0.695,14620.0,0.18369785,73100.0
731,-6.871248,1.024593,0.23197603,0.3814691,0.141,0.665,14640.0,0.18369265,73200.0
732,-7.513913,1.0245854,0.231974,0.38146967,0.139,0.625,14660.0,0.18368179,73300.0
733,-5.8965836,1.0245842,0.23196268,0.38147992,0.15100000000000002,0.6950000000000001,14680.0,0.18368009,73400.0
734,-6.3992844,1.0245861,0.23195334,0.38148278,0.191,0.6199999999999999,14700.0,0.18367457,73500.0
735,-7.165923,1.0245855,0.23195274,0.38146883,0.152,0.645,14720.0,0.18366936,73600.0
736,-5.7723656,1.0245817,0.23194787,0.38147154,0.135,0.7449999999999999,14740.0,0.18366882,73700.0
737,-5.136603,1.0245802,0.23194754,0.3814718,0.136,0.7150000000000001,14760.0,0.18366817,73800.0
738,-6.273931,1.0245851,0.23194894,0.38147402,0.139,0.735,14780.0,0.18366131,73900.0
739,-7.609248,1.024585,0.23194137,0.38147837,0.156,0.625,14800.0,0.18365386,74000.0
740,-6.3205338,1.0245826,0.23193221,0.38147736,0.12400000000000003,0.5900000000000001,14820.0,0.1836456,74100.0
741,-6.508069,1.0245855,0.23192818,0.3814784,0.131,0.725,14840.0,0.18363854,74200.0
742,-5.59049,1.024588,0.23192391,0.38147837,0.154,0.71,14860.0,0.18363671,74300.0
743,-6.8466935,1.0245831,0.2319216,0.38147697,0.143,0.6950000000000001,14880.0,0.18363768,74400.0
744,-6.4997177,1.0245892,0.23191969,0.38147902,0.144,0.6449999999999999,14900.0,0.18363376,74500.0
745,-5.604987,1.0245922,0.23191504,0.38148642,0.13999999999999999,0.6599999999999999,14920.0,0.18363121,74600.0
746,-6.275751,1.0245987,0.23191205,0.38148743,0.16299999999999998,0.67,14940.0,0.18362817,74700.0
747,-4.8349504,1.0246067,0.23191306,0.38148016,0.15100000000000002,0.72,14960.0,0.18362908,74800.0
748,-4.6710997,1.0246122,0.23191278,0.38147864,0.139,0.64,14980.0,0.18362907,74900.0
749,-6.2949266,1.0246193,0.23191138,0.3814734,0.138,0.64,15000.0,0.18362668,75000.0
750,-5.601578,1.0246298,0.23191471,0.38147244,0.161,0.6799999999999999,15020.0,0.18362975,75100.0
751,-5.0792446,1.0246251,0.23190899,0.38147467,0.13899999999999998,0.71,15040.0,0.18362823,75200.0
752,-5.597605,1.0246263,0.23190728,0.38147306,0.155,0.72,15060.0,0.18362075,75300.0
753,-7.527664,1.0246241,0.23190387,0.38146907,0.16,0.6599999999999999,15080.0,0.183611,75400.0
754,-5.709075,1.0246198,0.23190098,0.38146877,0.15000000000000002,0.7,15100.0,0.18359917,75500.0
755,-6.982737,1.0246305,0.23189822,0.38146505,0.162,0.68,15120.0,0.1835882,75600.0
756,-5.614518,1.0246358,0.23189545,0.3814599,0.15300000000000002,0.63,15140.0,0.1835821,75700.0
757,-5.2256494,1.0246446,0.23188369,0.3814579,0.148,0.64,15160.0,0.1835671,75800.0
758,-5.6205506,1.0246565,0.23188433,0.3814698,0.13799999999999998,0.6799999999999999,15180.0,0.18356366,75900.0
759,-5.52506,1.0246556,0.23188758,0.38146958,0.14899999999999997,0.7,15200.0,0.18356177,76000.0
760,-5.6858397,1.0246589,0.23188575,0.38146538,0.158,0.705,15220.0,0.1835514,76100.0
761,-6.265325,1.0246588,0.23188455,0.3814653,0.14100000000000001,0.64,15240.0,0.18354425,76200.0
762,-6.9090834,1.0246708,0.23188815,0.3814612,0.14200000000000002,0.625,15260.0,0.18353254,76300.0
763,-6.458356,1.0246813,0.23188901,0.38146347,0.14400000000000002,0.645,15280.0,0.18352804,76400.0
764,-5.8849745,1.0247011,0.2318937,0.38145828,0.134,0.685,15300.0,0.18352158,76500.0
765,-5.3233395,1.024699,0.23189406,0.38144907,0.14900000000000002,0.7300000000000001,15320.0,0.18351406,76600.0
766,-5.926427,1.0246987,0.23189394,0.38144523,0.163,0.6799999999999999,15340.0,0.18351026,76700.0
767,-5.5920324,1.0247021,0.23188534,0.38144785,0.16,0.745,15360.0,0.18350112,76800.0
768,-6.6796813,1.0247129,0.23188841,0.38144723,0.14300000000000002,0.7,15380.0,0.18349393,76900.0
769,-6.3729525,1.0247185,0.2318863,0.3814469,0.142,0.7,15400.0,0.18349238,77000.0
770,-4.944598,1.0247253,0.23188081,0.38144797,0.15000000000000002,0.72,15420.0,0.18348435,77100.0
771,-4.89111,1.0247343,0.23187622,0.38144523,0.14,0.765,15440.0,0.18347523,77200.0
772,-6.2064853,1.0247452,0.2318717,0.3814384,0.15100000000000002,0.6900000000000001,15460.0,0.18346038,77300.0
773,-6.1399446,1.0247576,0.23186746,0.3814408,0.158,0.65,15480.0,0.1834552,77400.0
774,-7.0372276,1.0247617,0.23186481,0.38145334,0.14,0.67,15500.0,0.18345194,77500.0
775,-5.403022,1.0247557,0.2318614,0.3814525,0.156,0.7,15520.0,0.18344915,77600.0
